 ,Label,X,Y,Perim.
1,Batch26:framenr_170_framevid_June09_01.jpeg,963.000,465.000,1451.416
2,Batch26:framenr_170_framevid_June12_02.jpeg,1088.500,517.500,1171.814
3,Batch26:framenr_170_framevid_June16_02.jpeg,997.000,640.000,980.177
4,Batch26:framenr_171_framevid_June09_01.jpeg,952.500,476.500,1423.141
5,Batch26:framenr_171_framevid_June12_02.jpeg,1091.500,526.500,1184.380
6,Batch26:framenr_171_framevid_June16_02.jpeg,992.000,647.000,955.044
7,Batch26:framenr_172_framevid_June09_01.jpeg,953.500,482.500,1385.442
8,Batch26:framenr_172_framevid_June12_02.jpeg,1091.000,524.000,1193.805
9,Batch26:framenr_172_framevid_June16_02.jpeg,994.500,662.500,939.336
10,Batch26:framenr_173_framevid_June09_01.jpeg,935.500,485.500,1454.557
11,Batch26:framenr_173_framevid_June12_02.jpeg,1090.500,523.500,1159.248
12,Batch26:framenr_173_framevid_June16_02.jpeg,1002.000,677.000,948.761
13,Batch26:framenr_174_framevid_June09_01.jpeg,929.000,502.000,1420.000
14,Batch26:framenr_174_framevid_June12_02.jpeg,1089.000,529.000,1156.106
15,Batch26:framenr_174_framevid_June16_02.jpeg,1014.500,693.500,958.186
16,Batch26:framenr_175_framevid_June09_01.jpeg,921.500,506.500,1416.858
17,Batch26:framenr_175_framevid_June12_02.jpeg,1097.000,526.000,1206.372
18,Batch26:framenr_175_framevid_June16_02.jpeg,1010.500,703.500,920.487
19,Batch26:framenr_176_framevid_June09_01.jpeg,900.500,503.500,1479.690
20,Batch26:framenr_176_framevid_June12_02.jpeg,1092.500,529.500,1184.380
21,Batch26:framenr_176_framevid_June16_02.jpeg,1012.500,713.500,933.053
22,Batch26:framenr_177_framevid_June09_01.jpeg,907.500,514.500,1398.009
23,Batch26:framenr_177_framevid_June12_02.jpeg,1089.000,514.000,1218.938
24,Batch26:framenr_177_framevid_June16_02.jpeg,1016.500,712.500,939.336
25,Batch26:framenr_178_framevid_June09_01.jpeg,893.000,516.000,1426.283
26,Batch26:framenr_178_framevid_June12_02.jpeg,1092.500,506.500,1222.080
27,Batch26:framenr_178_framevid_June16_02.jpeg,1025.000,719.000,961.327
28,Batch26:framenr_179_framevid_June09_01.jpeg,886.500,525.500,1410.575
29,Batch26:framenr_179_framevid_June12_02.jpeg,1092.500,494.500,1247.212
30,Batch26:framenr_179_framevid_June16_02.jpeg,1022.500,722.500,945.619
31,Batch26:framenr_180_framevid_June09_01.jpeg,882.500,529.500,1372.876
32,Batch26:framenr_180_framevid_June12_02.jpeg,1090.000,484.000,1300.619
33,Batch26:framenr_180_framevid_June16_02.jpeg,1023.500,713.500,958.186
34,Batch26:framenr_181_framevid_June09_01.jpeg,875.500,528.500,1385.442
35,Batch26:framenr_181_framevid_June12_02.jpeg,1084.000,477.000,1332.035
36,Batch26:framenr_181_framevid_June16_02.jpeg,1026.000,714.000,948.761
37,Batch26:framenr_182_framevid_June09_01.jpeg,877.500,534.500,1335.177
38,Batch26:framenr_182_framevid_June12_02.jpeg,1093.000,486.000,1332.035
39,Batch26:framenr_182_framevid_June16_02.jpeg,1020.500,715.500,907.920
40,Batch26:framenr_183_framevid_June09_01.jpeg,871.000,536.000,1332.035
41,Batch26:framenr_183_framevid_June12_02.jpeg,1101.000,514.000,1338.318
42,Batch26:framenr_183_framevid_June16_02.jpeg,1025.500,716.500,970.752
43,Batch26:framenr_184_framevid_June09_01.jpeg,865.500,528.500,1322.611
44,Batch26:framenr_184_framevid_June12_02.jpeg,1074.000,526.000,1306.903
45,Batch26:framenr_184_framevid_June16_02.jpeg,1016.500,716.500,895.354
46,Batch26:framenr_185_framevid_June09_01.jpeg,860.000,531.000,1319.469
47,Batch26:framenr_185_framevid_June12_02.jpeg,1075.000,526.000,1262.920
48,Batch26:framenr_185_framevid_June16_02.jpeg,1020.000,715.000,892.212
49,Batch26:framenr_186_framevid_June09_01.jpeg,853.500,529.500,1291.195
50,Batch26:framenr_186_framevid_June12_02.jpeg,1079.000,505.000,1300.619
